Item,Durchgang,Network,Entropy,Correlation
crystal_Unadj,rest2_s200,SMN,se,"{'VIS': [[-0.012112216450030917], [0.8264923242748393], [1.0]], 'SMN': [[-0.014525664563236153], [0.7926396724375817], [1.0]], 'DAN': [[-0.1040129636996074], [0.05910089080093953], [1.0]], 'VAN': [[-0.11142165949644117], [0.04310440324802292], [0.7327748552163896]], 'LIM': [[-0.008867452459789265], [0.8725051877088277], [1.0]], 'CON': [[-0.14912700354976485], [0.006648844938984702], [0.11303036396273992]], 'DMN': [[-0.14493100440114842], [0.008370503087713454], [0.14229855249112872]], 'Temp': [[-0.08213455010099761], [0.13651283777496637], [1.0]]}"
crystal_Unadj,rest2_s200,DAN,se,"{'VIS': [[-0.012112216450030917], [0.8264923242748393], [1.0]], 'SMN': [[-0.014525664563236153], [0.7926396724375817], [1.0]], 'DAN': [[-0.1040129636996074], [0.05910089080093953], [1.0]], 'VAN': [[-0.11142165949644117], [0.04310440324802292], [0.7327748552163896]], 'LIM': [[-0.008867452459789265], [0.8725051877088277], [1.0]], 'CON': [[-0.14912700354976485], [0.006648844938984702], [0.11303036396273992]], 'DMN': [[-0.14493100440114842], [0.008370503087713454], [0.14229855249112872]], 'Temp': [[-0.08213455010099761], [0.13651283777496637], [1.0]]}"
crystal_Unadj,rest2_s200,VAN,se,"{'VIS': [[-0.012112216450030917], [0.8264923242748393], [1.0]], 'SMN': [[-0.014525664563236153], [0.7926396724375817], [1.0]], 'DAN': [[-0.1040129636996074], [0.05910089080093953], [1.0]], 'VAN': [[-0.11142165949644117], [0.04310440324802292], [0.7327748552163896]], 'LIM': [[-0.008867452459789265], [0.8725051877088277], [1.0]], 'CON': [[-0.14912700354976485], [0.006648844938984702], [0.11303036396273992]], 'DMN': [[-0.14493100440114842], [0.008370503087713454], [0.14229855249112872]], 'Temp': [[-0.08213455010099761], [0.13651283777496637], [1.0]]}"
crystal_Unadj,rest2_s200,LIM,se,"{'VIS': [[-0.012112216450030917], [0.8264923242748393], [1.0]], 'SMN': [[-0.014525664563236153], [0.7926396724375817], [1.0]], 'DAN': [[-0.1040129636996074], [0.05910089080093953], [1.0]], 'VAN': [[-0.11142165949644117], [0.04310440324802292], [0.7327748552163896]], 'LIM': [[-0.008867452459789265], [0.8725051877088277], [1.0]], 'CON': [[-0.14912700354976485], [0.006648844938984702], [0.11303036396273992]], 'DMN': [[-0.14493100440114842], [0.008370503087713454], [0.14229855249112872]], 'Temp': [[-0.08213455010099761], [0.13651283777496637], [1.0]]}"
crystal_Unadj,rest2_s200,CON,se,"{'VIS': [[-0.012112216450030917], [0.8264923242748393], [1.0]], 'SMN': [[-0.014525664563236153], [0.7926396724375817], [1.0]], 'DAN': [[-0.1040129636996074], [0.05910089080093953], [1.0]], 'VAN': [[-0.11142165949644117], [0.04310440324802292], [0.7327748552163896]], 'LIM': [[-0.008867452459789265], [0.8725051877088277], [1.0]], 'CON': [[-0.14912700354976485], [0.006648844938984702], [0.11303036396273992]], 'DMN': [[-0.14493100440114842], [0.008370503087713454], [0.14229855249112872]], 'Temp': [[-0.08213455010099761], [0.13651283777496637], [1.0]]}"
crystal_Unadj,rest2_s200,DMN,se,"{'VIS': [[-0.012112216450030917], [0.8264923242748393], [1.0]], 'SMN': [[-0.014525664563236153], [0.7926396724375817], [1.0]], 'DAN': [[-0.1040129636996074], [0.05910089080093953], [1.0]], 'VAN': [[-0.11142165949644117], [0.04310440324802292], [0.7327748552163896]], 'LIM': [[-0.008867452459789265], [0.8725051877088277], [1.0]], 'CON': [[-0.14912700354976485], [0.006648844938984702], [0.11303036396273992]], 'DMN': [[-0.14493100440114842], [0.008370503087713454], [0.14229855249112872]], 'Temp': [[-0.08213455010099761], [0.13651283777496637], [1.0]]}"
crystal_Unadj,rest2_s200,Temp,se,"{'VIS': [[-0.012112216450030917], [0.8264923242748393], [1.0]], 'SMN': [[-0.014525664563236153], [0.7926396724375817], [1.0]], 'DAN': [[-0.1040129636996074], [0.05910089080093953], [1.0]], 'VAN': [[-0.11142165949644117], [0.04310440324802292], [0.7327748552163896]], 'LIM': [[-0.008867452459789265], [0.8725051877088277], [1.0]], 'CON': [[-0.14912700354976485], [0.006648844938984702], [0.11303036396273992]], 'DMN': [[-0.14493100440114842], [0.008370503087713454], [0.14229855249112872]], 'Temp': [[-0.08213455010099761], [0.13651283777496637], [1.0]]}"
crystal_Unadj,rest2_s200,VIS,fe,"{'VIS': [[0.01524533271372852], [0.7826168932264667], [1.0]], 'SMN': [[0.0005055496974177608], [0.9927003205284386], [1.0]], 'DAN': [[-0.08093351379768302], [0.1423599748220326], [1.0]], 'VAN': [[-0.12885769439002862], [0.0191959005531541], [0.32633030940361973]], 'LIM': [[-0.017389273082723818], [0.752976549889759], [1.0]], 'CON': [[-0.1559888155105191], [0.004506661248159322], [0.07661324121870848]], 'DMN': [[-0.14677427362418663], [0.007570494193590644], [0.12869840129104096]], 'Temp': [[-0.07022355712953883], [0.2032292407087755], [1.0]]}"
crystal_Unadj,rest2_s200,SMN,fe,"{'VIS': [[0.01524533271372852], [0.7826168932264667], [1.0]], 'SMN': [[0.0005055496974177608], [0.9927003205284386], [1.0]], 'DAN': [[-0.08093351379768302], [0.1423599748220326], [1.0]], 'VAN': [[-0.12885769439002862], [0.0191959005531541], [0.32633030940361973]], 'LIM': [[-0.017389273082723818], [0.752976549889759], [1.0]], 'CON': [[-0.1559888155105191], [0.004506661248159322], [0.07661324121870848]], 'DMN': [[-0.14677427362418663], [0.007570494193590644], [0.12869840129104096]], 'Temp': [[-0.07022355712953883], [0.2032292407087755], [1.0]]}"
crystal_Unadj,rest2_s200,DAN,fe,"{'VIS': [[0.01524533271372852], [0.7826168932264667], [1.0]], 'SMN': [[0.0005055496974177608], [0.9927003205284386], [1.0]], 'DAN': [[-0.08093351379768302], [0.1423599748220326], [1.0]], 'VAN': [[-0.12885769439002862], [0.0191959005531541], [0.32633030940361973]], 'LIM': [[-0.017389273082723818], [0.752976549889759], [1.0]], 'CON': [[-0.1559888155105191], [0.004506661248159322], [0.07661324121870848]], 'DMN': [[-0.14677427362418663], [0.007570494193590644], [0.12869840129104096]], 'Temp': [[-0.07022355712953883], [0.2032292407087755], [1.0]]}"
crystal_Unadj,rest2_s200,VAN,fe,"{'VIS': [[0.01524533271372852], [0.7826168932264667], [1.0]], 'SMN': [[0.0005055496974177608], [0.9927003205284386], [1.0]], 'DAN': [[-0.08093351379768302], [0.1423599748220326], [1.0]], 'VAN': [[-0.12885769439002862], [0.0191959005531541], [0.32633030940361973]], 'LIM': [[-0.017389273082723818], [0.752976549889759], [1.0]], 'CON': [[-0.1559888155105191], [0.004506661248159322], [0.07661324121870848]], 'DMN': [[-0.14677427362418663], [0.007570494193590644], [0.12869840129104096]], 'Temp': [[-0.07022355712953883], [0.2032292407087755], [1.0]]}"
crystal_Unadj,rest2_s200,LIM,fe,"{'VIS': [[0.01524533271372852], [0.7826168932264667], [1.0]], 'SMN': [[0.0005055496974177608], [0.9927003205284386], [1.0]], 'DAN': [[-0.08093351379768302], [0.1423599748220326], [1.0]], 'VAN': [[-0.12885769439002862], [0.0191959005531541], [0.32633030940361973]], 'LIM': [[-0.017389273082723818], [0.752976549889759], [1.0]], 'CON': [[-0.1559888155105191], [0.004506661248159322], [0.07661324121870848]], 'DMN': [[-0.14677427362418663], [0.007570494193590644], [0.12869840129104096]], 'Temp': [[-0.07022355712953883], [0.2032292407087755], [1.0]]}"
crystal_Unadj,rest2_s200,CON,fe,"{'VIS': [[0.01524533271372852], [0.7826168932264667], [1.0]], 'SMN': [[0.0005055496974177608], [0.9927003205284386], [1.0]], 'DAN': [[-0.08093351379768302], [0.1423599748220326], [1.0]], 'VAN': [[-0.12885769439002862], [0.0191959005531541], [0.32633030940361973]], 'LIM': [[-0.017389273082723818], [0.752976549889759], [1.0]], 'CON': [[-0.1559888155105191], [0.004506661248159322], [0.07661324121870848]], 'DMN': [[-0.14677427362418663], [0.007570494193590644], [0.12869840129104096]], 'Temp': [[-0.07022355712953883], [0.2032292407087755], [1.0]]}"
crystal_Unadj,rest2_s200,DMN,fe,"{'VIS': [[0.01524533271372852], [0.7826168932264667], [1.0]], 'SMN': [[0.0005055496974177608], [0.9927003205284386], [1.0]], 'DAN': [[-0.08093351379768302], [0.1423599748220326], [1.0]], 'VAN': [[-0.12885769439002862], [0.0191959005531541], [0.32633030940361973]], 'LIM': [[-0.017389273082723818], [0.752976549889759], [1.0]], 'CON': [[-0.1559888155105191], [0.004506661248159322], [0.07661324121870848]], 'DMN': [[-0.14677427362418663], [0.007570494193590644], [0.12869840129104096]], 'Temp': [[-0.07022355712953883], [0.2032292407087755], [1.0]]}"
crystal_Unadj,rest2_s200,Temp,fe,"{'VIS': [[0.01524533271372852], [0.7826168932264667], [1.0]], 'SMN': [[0.0005055496974177608], [0.9927003205284386], [1.0]], 'DAN': [[-0.08093351379768302], [0.1423599748220326], [1.0]], 'VAN': [[-0.12885769439002862], [0.0191959005531541], [0.32633030940361973]], 'LIM': [[-0.017389273082723818], [0.752976549889759], [1.0]], 'CON': [[-0.1559888155105191], [0.004506661248159322], [0.07661324121870848]], 'DMN': [[-0.14677427362418663], [0.007570494193590644], [0.12869840129104096]], 'Temp': [[-0.07022355712953883], [0.2032292407087755], [1.0]]}"
crystal_Unadj,rest2_s200,VIS,mse,"{'VIS': [[0.03261824491966738], [0.55488994062377], [1.0]], 'SMN': [[0.060627079611946966], [0.27212720457864314], [1.0]], 'DAN': [[0.07409451969980752], [0.1793585263678629], [1.0]], 'VAN': [[0.1729516524617647], [0.0016121477881820368], [0.027406512399094626]], 'LIM': [[0.0508974893145716], [0.3566913710036888], [1.0]], 'CON': [[0.14162558934662617], [0.009995320502332507], [0.16992044853965263]], 'DMN': [[0.13532553913832587], [0.013881705393658399], [0.23598899169219278]], 'Temp': [[0.07982568208728756], [0.1479212995639722], [1.0]]}"
crystal_Unadj,rest2_s200,SMN,mse,"{'VIS': [[0.03261824491966738], [0.55488994062377], [1.0]], 'SMN': [[0.060627079611946966], [0.27212720457864314], [1.0]], 'DAN': [[0.07409451969980752], [0.1793585263678629], [1.0]], 'VAN': [[0.1729516524617647], [0.0016121477881820368], [0.027406512399094626]], 'LIM': [[0.0508974893145716], [0.3566913710036888], [1.0]], 'CON': [[0.14162558934662617], [0.009995320502332507], [0.16992044853965263]], 'DMN': [[0.13532553913832587], [0.013881705393658399], [0.23598899169219278]], 'Temp': [[0.07982568208728756], [0.1479212995639722], [1.0]]}"
crystal_Unadj,rest2_s200,DAN,mse,"{'VIS': [[0.03261824491966738], [0.55488994062377], [1.0]], 'SMN': [[0.060627079611946966], [0.27212720457864314], [1.0]], 'DAN': [[0.07409451969980752], [0.1793585263678629], [1.0]], 'VAN': [[0.1729516524617647], [0.0016121477881820368], [0.027406512399094626]], 'LIM': [[0.0508974893145716], [0.3566913710036888], [1.0]], 'CON': [[0.14162558934662617], [0.009995320502332507], [0.16992044853965263]], 'DMN': [[0.13532553913832587], [0.013881705393658399], [0.23598899169219278]], 'Temp': [[0.07982568208728756], [0.1479212995639722], [1.0]]}"
crystal_Unadj,rest2_s200,VAN,mse,"{'VIS': [[0.03261824491966738], [0.55488994062377], [1.0]], 'SMN': [[0.060627079611946966], [0.27212720457864314], [1.0]], 'DAN': [[0.07409451969980752], [0.1793585263678629], [1.0]], 'VAN': [[0.1729516524617647], [0.0016121477881820368], [0.027406512399094626]], 'LIM': [[0.0508974893145716], [0.3566913710036888], [1.0]], 'CON': [[0.14162558934662617], [0.009995320502332507], [0.16992044853965263]], 'DMN': [[0.13532553913832587], [0.013881705393658399], [0.23598899169219278]], 'Temp': [[0.07982568208728756], [0.1479212995639722], [1.0]]}"
crystal_Unadj,rest2_s200,LIM,mse,"{'VIS': [[0.03261824491966738], [0.55488994062377], [1.0]], 'SMN': [[0.060627079611946966], [0.27212720457864314], [1.0]], 'DAN': [[0.07409451969980752], [0.1793585263678629], [1.0]], 'VAN': [[0.1729516524617647], [0.0016121477881820368], [0.027406512399094626]], 'LIM': [[0.0508974893145716], [0.3566913710036888], [1.0]], 'CON': [[0.14162558934662617], [0.009995320502332507], [0.16992044853965263]], 'DMN': [[0.13532553913832587], [0.013881705393658399], [0.23598899169219278]], 'Temp': [[0.07982568208728756], [0.1479212995639722], [1.0]]}"
crystal_Unadj,rest2_s200,CON,mse,"{'VIS': [[0.03261824491966738], [0.55488994062377], [1.0]], 'SMN': [[0.060627079611946966], [0.27212720457864314], [1.0]], 'DAN': [[0.07409451969980752], [0.1793585263678629], [1.0]], 'VAN': [[0.1729516524617647], [0.0016121477881820368], [0.027406512399094626]], 'LIM': [[0.0508974893145716], [0.3566913710036888], [1.0]], 'CON': [[0.14162558934662617], [0.009995320502332507], [0.16992044853965263]], 'DMN': [[0.13532553913832587], [0.013881705393658399], [0.23598899169219278]], 'Temp': [[0.07982568208728756], [0.1479212995639722], [1.0]]}"
crystal_Unadj,rest2_s200,DMN,mse,"{'VIS': [[0.03261824491966738], [0.55488994062377], [1.0]], 'SMN': [[0.060627079611946966], [0.27212720457864314], [1.0]], 'DAN': [[0.07409451969980752], [0.1793585263678629], [1.0]], 'VAN': [[0.1729516524617647], [0.0016121477881820368], [0.027406512399094626]], 'LIM': [[0.0508974893145716], [0.3566913710036888], [1.0]], 'CON': [[0.14162558934662617], [0.009995320502332507], [0.16992044853965263]], 'DMN': [[0.13532553913832587], [0.013881705393658399], [0.23598899169219278]], 'Temp': [[0.07982568208728756], [0.1479212995639722], [1.0]]}"
crystal_Unadj,rest2_s200,Temp,mse,"{'VIS': [[0.03261824491966738], [0.55488994062377], [1.0]], 'SMN': [[0.060627079611946966], [0.27212720457864314], [1.0]], 'DAN': [[0.07409451969980752], [0.1793585263678629], [1.0]], 'VAN': [[0.1729516524617647], [0.0016121477881820368], [0.027406512399094626]], 'LIM': [[0.0508974893145716], [0.3566913710036888], [1.0]], 'CON': [[0.14162558934662617], [0.009995320502332507], [0.16992044853965263]], 'DMN': [[0.13532553913832587], [0.013881705393658399], [0.23598899169219278]], 'Temp': [[0.07982568208728756], [0.1479212995639722], [1.0]]}"
crystal_Unadj,emotion_s200,VIS,std_raw,"{'VIS': [[0.0033019888708033865], [0.9523498409650494], [1.0]], 'SMN': [[-0.0577945931019321], [0.29519999281175735], [1.0]], 'DAN': [[-0.026473969971722754], [0.6318086725367638], [1.0]], 'VAN': [[-0.03147074968706989], [0.5689039894197004], [1.0]], 'LIM': [[-0.08176167231502292], [0.13830806858056102], [1.0]], 'CON': [[0.013073790587264334], [0.8129623636561479], [1.0]], 'DMN': [[-0.025358976821255555], [0.6462381094723635], [1.0]], 'Temp': [[0.01055364917814874], [0.8485299732122121], [1.0]]}"
crystal_Unadj,emotion_s200,SMN,std_raw,"{'VIS': [[0.0033019888708033865], [0.9523498409650494], [1.0]], 'SMN': [[-0.0577945931019321], [0.29519999281175735], [1.0]], 'DAN': [[-0.026473969971722754], [0.6318086725367638], [1.0]], 'VAN': [[-0.03147074968706989], [0.5689039894197004], [1.0]], 'LIM': [[-0.08176167231502292], [0.13830806858056102], [1.0]], 'CON': [[0.013073790587264334], [0.8129623636561479], [1.0]], 'DMN': [[-0.025358976821255555], [0.6462381094723635], [1.0]], 'Temp': [[0.01055364917814874], [0.8485299732122121], [1.0]]}"
crystal_Unadj,emotion_s200,DAN,std_raw,"{'VIS': [[0.0033019888708033865], [0.9523498409650494], [1.0]], 'SMN': [[-0.0577945931019321], [0.29519999281175735], [1.0]], 'DAN': [[-0.026473969971722754], [0.6318086725367638], [1.0]], 'VAN': [[-0.03147074968706989], [0.5689039894197004], [1.0]], 'LIM': [[-0.08176167231502292], [0.13830806858056102], [1.0]], 'CON': [[0.013073790587264334], [0.8129623636561479], [1.0]], 'DMN': [[-0.025358976821255555], [0.6462381094723635], [1.0]], 'Temp': [[0.01055364917814874], [0.8485299732122121], [1.0]]}"
crystal_Unadj,emotion_s200,VAN,std_raw,"{'VIS': [[0.0033019888708033865], [0.9523498409650494], [1.0]], 'SMN': [[-0.0577945931019321], [0.29519999281175735], [1.0]], 'DAN': [[-0.026473969971722754], [0.6318086725367638], [1.0]], 'VAN': [[-0.03147074968706989], [0.5689039894197004], [1.0]], 'LIM': [[-0.08176167231502292], [0.13830806858056102], [1.0]], 'CON': [[0.013073790587264334], [0.8129623636561479], [1.0]], 'DMN': [[-0.025358976821255555], [0.6462381094723635], [1.0]], 'Temp': [[0.01055364917814874], [0.8485299732122121], [1.0]]}"
crystal_Unadj,emotion_s200,LIM,std_raw,"{'VIS': [[0.0033019888708033865], [0.9523498409650494], [1.0]], 'SMN': [[-0.0577945931019321], [0.29519999281175735], [1.0]], 'DAN': [[-0.026473969971722754], [0.6318086725367638], [1.0]], 'VAN': [[-0.03147074968706989], [0.5689039894197004], [1.0]], 'LIM': [[-0.08176167231502292], [0.13830806858056102], [1.0]], 'CON': [[0.013073790587264334], [0.8129623636561479], [1.0]], 'DMN': [[-0.025358976821255555], [0.6462381094723635], [1.0]], 'Temp': [[0.01055364917814874], [0.8485299732122121], [1.0]]}"
crystal_Unadj,emotion_s200,CON,std_raw,"{'VIS': [[0.0033019888708033865], [0.9523498409650494], [1.0]], 'SMN': [[-0.0577945931019321], [0.29519999281175735], [1.0]], 'DAN': [[-0.026473969971722754], [0.6318086725367638], [1.0]], 'VAN': [[-0.03147074968706989], [0.5689039894197004], [1.0]], 'LIM': [[-0.08176167231502292], [0.13830806858056102], [1.0]], 'CON': [[0.013073790587264334], [0.8129623636561479], [1.0]], 'DMN': [[-0.025358976821255555], [0.6462381094723635], [1.0]], 'Temp': [[0.01055364917814874], [0.8485299732122121], [1.0]]}"
crystal_Unadj,emotion_s200,DMN,std_raw,"{'VIS': [[0.0033019888708033865], [0.9523498409650494], [1.0]], 'SMN': [[-0.0577945931019321], [0.29519999281175735], [1.0]], 'DAN': [[-0.026473969971722754], [0.6318086725367638], [1.0]], 'VAN': [[-0.03147074968706989], [0.5689039894197004], [1.0]], 'LIM': [[-0.08176167231502292], [0.13830806858056102], [1.0]], 'CON': [[0.013073790587264334], [0.8129623636561479], [1.0]], 'DMN': [[-0.025358976821255555], [0.6462381094723635], [1.0]], 'Temp': [[0.01055364917814874], [0.8485299732122121], [1.0]]}"
crystal_Unadj,emotion_s200,Temp,std_raw,"{'VIS': [[0.0033019888708033865], [0.9523498409650494], [1.0]], 'SMN': [[-0.0577945931019321], [0.29519999281175735], [1.0]], 'DAN': [[-0.026473969971722754], [0.6318086725367638], [1.0]], 'VAN': [[-0.03147074968706989], [0.5689039894197004], [1.0]], 'LIM': [[-0.08176167231502292], [0.13830806858056102], [1.0]], 'CON': [[0.013073790587264334], [0.8129623636561479], [1.0]], 'DMN': [[-0.025358976821255555], [0.6462381094723635], [1.0]], 'Temp': [[0.01055364917814874], [0.8485299732122121], [1.0]]}"
crystal_Unadj,emotion_s200,VIS,roc_raw_squared,"{'VIS': [[-0.04060029115203388], [0.46231181542002725], [1.0]], 'SMN': [[-0.08956071278611978], [0.10436666998934875], [1.0]], 'DAN': [[-0.06836767935978183], [0.21545744804251915], [1.0]], 'VAN': [[-0.0797203389943609], [0.148458608322766], [1.0]], 'LIM': [[-0.1303146191408712], [0.01786483200003637], [0.3037021440006183]], 'CON': [[-0.01664127564615248], [0.7632791069167234], [1.0]], 'DMN': [[-0.06574032207259671], [0.23365770779520598], [1.0]], 'Temp': [[-0.060509476613864216], [0.27306001328214174], [1.0]]}"
crystal_Unadj,emotion_s200,SMN,roc_raw_squared,"{'VIS': [[-0.04060029115203388], [0.46231181542002725], [1.0]], 'SMN': [[-0.08956071278611978], [0.10436666998934875], [1.0]], 'DAN': [[-0.06836767935978183], [0.21545744804251915], [1.0]], 'VAN': [[-0.0797203389943609], [0.148458608322766], [1.0]], 'LIM': [[-0.1303146191408712], [0.01786483200003637], [0.3037021440006183]], 'CON': [[-0.01664127564615248], [0.7632791069167234], [1.0]], 'DMN': [[-0.06574032207259671], [0.23365770779520598], [1.0]], 'Temp': [[-0.060509476613864216], [0.27306001328214174], [1.0]]}"
crystal_Unadj,emotion_s200,DAN,roc_raw_squared,"{'VIS': [[-0.04060029115203388], [0.46231181542002725], [1.0]], 'SMN': [[-0.08956071278611978], [0.10436666998934875], [1.0]], 'DAN': [[-0.06836767935978183], [0.21545744804251915], [1.0]], 'VAN': [[-0.0797203389943609], [0.148458608322766], [1.0]], 'LIM': [[-0.1303146191408712], [0.01786483200003637], [0.3037021440006183]], 'CON': [[-0.01664127564615248], [0.7632791069167234], [1.0]], 'DMN': [[-0.06574032207259671], [0.23365770779520598], [1.0]], 'Temp': [[-0.060509476613864216], [0.27306001328214174], [1.0]]}"
crystal_Unadj,emotion_s200,VAN,roc_raw_squared,"{'VIS': [[-0.04060029115203388], [0.46231181542002725], [1.0]], 'SMN': [[-0.08956071278611978], [0.10436666998934875], [1.0]], 'DAN': [[-0.06836767935978183], [0.21545744804251915], [1.0]], 'VAN': [[-0.0797203389943609], [0.148458608322766], [1.0]], 'LIM': [[-0.1303146191408712], [0.01786483200003637], [0.3037021440006183]], 'CON': [[-0.01664127564615248], [0.7632791069167234], [1.0]], 'DMN': [[-0.06574032207259671], [0.23365770779520598], [1.0]], 'Temp': [[-0.060509476613864216], [0.27306001328214174], [1.0]]}"
crystal_Unadj,emotion_s200,LIM,roc_raw_squared,"{'VIS': [[-0.04060029115203388], [0.46231181542002725], [1.0]], 'SMN': [[-0.08956071278611978], [0.10436666998934875], [1.0]], 'DAN': [[-0.06836767935978183], [0.21545744804251915], [1.0]], 'VAN': [[-0.0797203389943609], [0.148458608322766], [1.0]], 'LIM': [[-0.1303146191408712], [0.01786483200003637], [0.3037021440006183]], 'CON': [[-0.01664127564615248], [0.7632791069167234], [1.0]], 'DMN': [[-0.06574032207259671], [0.23365770779520598], [1.0]], 'Temp': [[-0.060509476613864216], [0.27306001328214174], [1.0]]}"
crystal_Unadj,emotion_s200,CON,roc_raw_squared,"{'VIS': [[-0.04060029115203388], [0.46231181542002725], [1.0]], 'SMN': [[-0.08956071278611978], [0.10436666998934875], [1.0]], 'DAN': [[-0.06836767935978183], [0.21545744804251915], [1.0]], 'VAN': [[-0.0797203389943609], [0.148458608322766], [1.0]], 'LIM': [[-0.1303146191408712], [0.01786483200003637], [0.3037021440006183]], 'CON': [[-0.01664127564615248], [0.7632791069167234], [1.0]], 'DMN': [[-0.06574032207259671], [0.23365770779520598], [1.0]], 'Temp': [[-0.060509476613864216], [0.27306001328214174], [1.0]]}"
crystal_Unadj,emotion_s200,DMN,roc_raw_squared,"{'VIS': [[-0.04060029115203388], [0.46231181542002725], [1.0]], 'SMN': [[-0.08956071278611978], [0.10436666998934875], [1.0]], 'DAN': [[-0.06836767935978183], [0.21545744804251915], [1.0]], 'VAN': [[-0.0797203389943609], [0.148458608322766], [1.0]], 'LIM': [[-0.1303146191408712], [0.01786483200003637], [0.3037021440006183]], 'CON': [[-0.01664127564615248], [0.7632791069167234], [1.0]], 'DMN': [[-0.06574032207259671], [0.23365770779520598], [1.0]], 'Temp': [[-0.060509476613864216], [0.27306001328214174], [1.0]]}"
crystal_Unadj,emotion_s200,Temp,roc_raw_squared,"{'VIS': [[-0.04060029115203388], [0.46231181542002725], [1.0]], 'SMN': [[-0.08956071278611978], [0.10436666998934875], [1.0]], 'DAN': [[-0.06836767935978183], [0.21545744804251915], [1.0]], 'VAN': [[-0.0797203389943609], [0.148458608322766], [1.0]], 'LIM': [[-0.1303146191408712], [0.01786483200003637], [0.3037021440006183]], 'CON': [[-0.01664127564615248], [0.7632791069167234], [1.0]], 'DMN': [[-0.06574032207259671], [0.23365770779520598], [1.0]], 'Temp': [[-0.060509476613864216], [0.27306001328214174], [1.0]]}"
crystal_Unadj,emotion_s200,VIS,se,"{'VIS': [[-0.05092611932686213], [0.35642057592441134], [1.0]], 'SMN': [[0.0008810074657550435], [0.9872794104223067], [1.0]], 'DAN': [[0.004181927734396586], [0.9396732437116055], [1.0]], 'VAN': [[0.03096665313691517], [0.5751131454169102], [1.0]], 'LIM': [[0.09598953013625391], [0.08165862528746422], [1.0]], 'CON': [[-0.05055019266968362], [0.3599865238400977], [1.0]], 'DMN': [[-0.015043580340592538], [0.7854231442993956], [1.0]], 'Temp': [[-0.02181897795166123], [0.6929134105390484], [1.0]]}"
crystal_Unadj,emotion_s200,SMN,se,"{'VIS': [[-0.05092611932686213], [0.35642057592441134], [1.0]], 'SMN': [[0.0008810074657550435], [0.9872794104223067], [1.0]], 'DAN': [[0.004181927734396586], [0.9396732437116055], [1.0]], 'VAN': [[0.03096665313691517], [0.5751131454169102], [1.0]], 'LIM': [[0.09598953013625391], [0.08165862528746422], [1.0]], 'CON': [[-0.05055019266968362], [0.3599865238400977], [1.0]], 'DMN': [[-0.015043580340592538], [0.7854231442993956], [1.0]], 'Temp': [[-0.02181897795166123], [0.6929134105390484], [1.0]]}"
crystal_Unadj,emotion_s200,DAN,se,"{'VIS': [[-0.05092611932686213], [0.35642057592441134], [1.0]], 'SMN': [[0.0008810074657550435], [0.9872794104223067], [1.0]], 'DAN': [[0.004181927734396586], [0.9396732437116055], [1.0]], 'VAN': [[0.03096665313691517], [0.5751131454169102], [1.0]], 'LIM': [[0.09598953013625391], [0.08165862528746422], [1.0]], 'CON': [[-0.05055019266968362], [0.3599865238400977], [1.0]], 'DMN': [[-0.015043580340592538], [0.7854231442993956], [1.0]], 'Temp': [[-0.02181897795166123], [0.6929134105390484], [1.0]]}"
crystal_Unadj,emotion_s200,VAN,se,"{'VIS': [[-0.05092611932686213], [0.35642057592441134], [1.0]], 'SMN': [[0.0008810074657550435], [0.9872794104223067], [1.0]], 'DAN': [[0.004181927734396586], [0.9396732437116055], [1.0]], 'VAN': [[0.03096665313691517], [0.5751131454169102], [1.0]], 'LIM': [[0.09598953013625391], [0.08165862528746422], [1.0]], 'CON': [[-0.05055019266968362], [0.3599865238400977], [1.0]], 'DMN': [[-0.015043580340592538], [0.7854231442993956], [1.0]], 'Temp': [[-0.02181897795166123], [0.6929134105390484], [1.0]]}"
crystal_Unadj,emotion_s200,LIM,se,"{'VIS': [[-0.05092611932686213], [0.35642057592441134], [1.0]], 'SMN': [[0.0008810074657550435], [0.9872794104223067], [1.0]], 'DAN': [[0.004181927734396586], [0.9396732437116055], [1.0]], 'VAN': [[0.03096665313691517], [0.5751131454169102], [1.0]], 'LIM': [[0.09598953013625391], [0.08165862528746422], [1.0]], 'CON': [[-0.05055019266968362], [0.3599865238400977], [1.0]], 'DMN': [[-0.015043580340592538], [0.7854231442993956], [1.0]], 'Temp': [[-0.02181897795166123], [0.6929134105390484], [1.0]]}"
crystal_Unadj,emotion_s200,CON,se,"{'VIS': [[-0.05092611932686213], [0.35642057592441134], [1.0]], 'SMN': [[0.0008810074657550435], [0.9872794104223067], [1.0]], 'DAN': [[0.004181927734396586], [0.9396732437116055], [1.0]], 'VAN': [[0.03096665313691517], [0.5751131454169102], [1.0]], 'LIM': [[0.09598953013625391], [0.08165862528746422], [1.0]], 'CON': [[-0.05055019266968362], [0.3599865238400977], [1.0]], 'DMN': [[-0.015043580340592538], [0.7854231442993956], [1.0]], 'Temp': [[-0.02181897795166123], [0.6929134105390484], [1.0]]}"
