Item,Durchgang,Network,Entropy,Correlation
total_Unadj,motor_s200,LIM,mse,"{'VIS': [[-0.0381446173988634], [0.48984622836533925], [1.0]], 'SMN': [[-0.07457345644552145], [0.17655575646782132], [1.0]], 'DAN': [[-0.048915604495501815], [0.37574974917970433], [1.0]], 'VAN': [[-0.024784792399927983], [0.65372123928], [1.0]], 'LIM': [[0.054443691682009354], [0.32413438167831315], [1.0]], 'CON': [[0.052173835423247605], [0.34474461236085024], [1.0]], 'DMN': [[-0.004770264042439754], [0.9312058205118963], [1.0]], 'Temp': [[-0.1384045014856259], [0.01184171536181564], [0.20130916115086586]]}"
total_Unadj,motor_s200,CON,mse,"{'VIS': [[-0.0381446173988634], [0.48984622836533925], [1.0]], 'SMN': [[-0.07457345644552145], [0.17655575646782132], [1.0]], 'DAN': [[-0.048915604495501815], [0.37574974917970433], [1.0]], 'VAN': [[-0.024784792399927983], [0.65372123928], [1.0]], 'LIM': [[0.054443691682009354], [0.32413438167831315], [1.0]], 'CON': [[0.052173835423247605], [0.34474461236085024], [1.0]], 'DMN': [[-0.004770264042439754], [0.9312058205118963], [1.0]], 'Temp': [[-0.1384045014856259], [0.01184171536181564], [0.20130916115086586]]}"
total_Unadj,motor_s200,DMN,mse,"{'VIS': [[-0.0381446173988634], [0.48984622836533925], [1.0]], 'SMN': [[-0.07457345644552145], [0.17655575646782132], [1.0]], 'DAN': [[-0.048915604495501815], [0.37574974917970433], [1.0]], 'VAN': [[-0.024784792399927983], [0.65372123928], [1.0]], 'LIM': [[0.054443691682009354], [0.32413438167831315], [1.0]], 'CON': [[0.052173835423247605], [0.34474461236085024], [1.0]], 'DMN': [[-0.004770264042439754], [0.9312058205118963], [1.0]], 'Temp': [[-0.1384045014856259], [0.01184171536181564], [0.20130916115086586]]}"
total_Unadj,motor_s200,Temp,mse,"{'VIS': [[-0.0381446173988634], [0.48984622836533925], [1.0]], 'SMN': [[-0.07457345644552145], [0.17655575646782132], [1.0]], 'DAN': [[-0.048915604495501815], [0.37574974917970433], [1.0]], 'VAN': [[-0.024784792399927983], [0.65372123928], [1.0]], 'LIM': [[0.054443691682009354], [0.32413438167831315], [1.0]], 'CON': [[0.052173835423247605], [0.34474461236085024], [1.0]], 'DMN': [[-0.004770264042439754], [0.9312058205118963], [1.0]], 'Temp': [[-0.1384045014856259], [0.01184171536181564], [0.20130916115086586]]}"
total_Unadj,relational_s200,VIS,std_raw,"{'VIS': [[0.03852196461963656], [0.48555888331842234], [1.0]], 'SMN': [[0.01629094395957611], [0.7681189205042128], [1.0]], 'DAN': [[0.045740009532928845], [0.40756335758241863], [1.0]], 'VAN': [[0.03417169548252292], [0.5361898572555361], [1.0]], 'LIM': [[0.014520097196774627], [0.7927173442776111], [1.0]], 'CON': [[0.06431023075848812], [0.2440081590332315], [1.0]], 'DMN': [[0.09422075691100505], [0.08746689178918086], [1.0]], 'Temp': [[0.05398073455505507], [0.3282718158029525], [1.0]]}"
total_Unadj,relational_s200,SMN,std_raw,"{'VIS': [[0.03852196461963656], [0.48555888331842234], [1.0]], 'SMN': [[0.01629094395957611], [0.7681189205042128], [1.0]], 'DAN': [[0.045740009532928845], [0.40756335758241863], [1.0]], 'VAN': [[0.03417169548252292], [0.5361898572555361], [1.0]], 'LIM': [[0.014520097196774627], [0.7927173442776111], [1.0]], 'CON': [[0.06431023075848812], [0.2440081590332315], [1.0]], 'DMN': [[0.09422075691100505], [0.08746689178918086], [1.0]], 'Temp': [[0.05398073455505507], [0.3282718158029525], [1.0]]}"
total_Unadj,relational_s200,DAN,std_raw,"{'VIS': [[0.03852196461963656], [0.48555888331842234], [1.0]], 'SMN': [[0.01629094395957611], [0.7681189205042128], [1.0]], 'DAN': [[0.045740009532928845], [0.40756335758241863], [1.0]], 'VAN': [[0.03417169548252292], [0.5361898572555361], [1.0]], 'LIM': [[0.014520097196774627], [0.7927173442776111], [1.0]], 'CON': [[0.06431023075848812], [0.2440081590332315], [1.0]], 'DMN': [[0.09422075691100505], [0.08746689178918086], [1.0]], 'Temp': [[0.05398073455505507], [0.3282718158029525], [1.0]]}"
total_Unadj,relational_s200,VAN,std_raw,"{'VIS': [[0.03852196461963656], [0.48555888331842234], [1.0]], 'SMN': [[0.01629094395957611], [0.7681189205042128], [1.0]], 'DAN': [[0.045740009532928845], [0.40756335758241863], [1.0]], 'VAN': [[0.03417169548252292], [0.5361898572555361], [1.0]], 'LIM': [[0.014520097196774627], [0.7927173442776111], [1.0]], 'CON': [[0.06431023075848812], [0.2440081590332315], [1.0]], 'DMN': [[0.09422075691100505], [0.08746689178918086], [1.0]], 'Temp': [[0.05398073455505507], [0.3282718158029525], [1.0]]}"
total_Unadj,relational_s200,LIM,std_raw,"{'VIS': [[0.03852196461963656], [0.48555888331842234], [1.0]], 'SMN': [[0.01629094395957611], [0.7681189205042128], [1.0]], 'DAN': [[0.045740009532928845], [0.40756335758241863], [1.0]], 'VAN': [[0.03417169548252292], [0.5361898572555361], [1.0]], 'LIM': [[0.014520097196774627], [0.7927173442776111], [1.0]], 'CON': [[0.06431023075848812], [0.2440081590332315], [1.0]], 'DMN': [[0.09422075691100505], [0.08746689178918086], [1.0]], 'Temp': [[0.05398073455505507], [0.3282718158029525], [1.0]]}"
total_Unadj,relational_s200,CON,std_raw,"{'VIS': [[0.03852196461963656], [0.48555888331842234], [1.0]], 'SMN': [[0.01629094395957611], [0.7681189205042128], [1.0]], 'DAN': [[0.045740009532928845], [0.40756335758241863], [1.0]], 'VAN': [[0.03417169548252292], [0.5361898572555361], [1.0]], 'LIM': [[0.014520097196774627], [0.7927173442776111], [1.0]], 'CON': [[0.06431023075848812], [0.2440081590332315], [1.0]], 'DMN': [[0.09422075691100505], [0.08746689178918086], [1.0]], 'Temp': [[0.05398073455505507], [0.3282718158029525], [1.0]]}"
total_Unadj,relational_s200,DMN,std_raw,"{'VIS': [[0.03852196461963656], [0.48555888331842234], [1.0]], 'SMN': [[0.01629094395957611], [0.7681189205042128], [1.0]], 'DAN': [[0.045740009532928845], [0.40756335758241863], [1.0]], 'VAN': [[0.03417169548252292], [0.5361898572555361], [1.0]], 'LIM': [[0.014520097196774627], [0.7927173442776111], [1.0]], 'CON': [[0.06431023075848812], [0.2440081590332315], [1.0]], 'DMN': [[0.09422075691100505], [0.08746689178918086], [1.0]], 'Temp': [[0.05398073455505507], [0.3282718158029525], [1.0]]}"
total_Unadj,relational_s200,Temp,std_raw,"{'VIS': [[0.03852196461963656], [0.48555888331842234], [1.0]], 'SMN': [[0.01629094395957611], [0.7681189205042128], [1.0]], 'DAN': [[0.045740009532928845], [0.40756335758241863], [1.0]], 'VAN': [[0.03417169548252292], [0.5361898572555361], [1.0]], 'LIM': [[0.014520097196774627], [0.7927173442776111], [1.0]], 'CON': [[0.06431023075848812], [0.2440081590332315], [1.0]], 'DMN': [[0.09422075691100505], [0.08746689178918086], [1.0]], 'Temp': [[0.05398073455505507], [0.3282718158029525], [1.0]]}"
total_Unadj,relational_s200,VIS,roc_raw_squared,"{'VIS': [[0.04541260762452321], [0.4109317994127269], [1.0]], 'SMN': [[-0.03842171859780275], [0.4866958832031229], [1.0]], 'DAN': [[0.021474691566589144], [0.697519011248047], [1.0]], 'VAN': [[-0.004577721732278621], [0.9339761116818807], [1.0]], 'LIM': [[0.011879907913390933], [0.8297689212668597], [1.0]], 'CON': [[0.03877450615790009], [0.48270088804748573], [1.0]], 'DMN': [[0.029633622895120875], [0.5916844448192755], [1.0]], 'Temp': [[0.008055954533252835], [0.8840865810166847], [1.0]]}"
total_Unadj,relational_s200,SMN,roc_raw_squared,"{'VIS': [[0.04541260762452321], [0.4109317994127269], [1.0]], 'SMN': [[-0.03842171859780275], [0.4866958832031229], [1.0]], 'DAN': [[0.021474691566589144], [0.697519011248047], [1.0]], 'VAN': [[-0.004577721732278621], [0.9339761116818807], [1.0]], 'LIM': [[0.011879907913390933], [0.8297689212668597], [1.0]], 'CON': [[0.03877450615790009], [0.48270088804748573], [1.0]], 'DMN': [[0.029633622895120875], [0.5916844448192755], [1.0]], 'Temp': [[0.008055954533252835], [0.8840865810166847], [1.0]]}"
total_Unadj,relational_s200,DAN,roc_raw_squared,"{'VIS': [[0.04541260762452321], [0.4109317994127269], [1.0]], 'SMN': [[-0.03842171859780275], [0.4866958832031229], [1.0]], 'DAN': [[0.021474691566589144], [0.697519011248047], [1.0]], 'VAN': [[-0.004577721732278621], [0.9339761116818807], [1.0]], 'LIM': [[0.011879907913390933], [0.8297689212668597], [1.0]], 'CON': [[0.03877450615790009], [0.48270088804748573], [1.0]], 'DMN': [[0.029633622895120875], [0.5916844448192755], [1.0]], 'Temp': [[0.008055954533252835], [0.8840865810166847], [1.0]]}"
total_Unadj,relational_s200,VAN,roc_raw_squared,"{'VIS': [[0.04541260762452321], [0.4109317994127269], [1.0]], 'SMN': [[-0.03842171859780275], [0.4866958832031229], [1.0]], 'DAN': [[0.021474691566589144], [0.697519011248047], [1.0]], 'VAN': [[-0.004577721732278621], [0.9339761116818807], [1.0]], 'LIM': [[0.011879907913390933], [0.8297689212668597], [1.0]], 'CON': [[0.03877450615790009], [0.48270088804748573], [1.0]], 'DMN': [[0.029633622895120875], [0.5916844448192755], [1.0]], 'Temp': [[0.008055954533252835], [0.8840865810166847], [1.0]]}"
total_Unadj,relational_s200,LIM,roc_raw_squared,"{'VIS': [[0.04541260762452321], [0.4109317994127269], [1.0]], 'SMN': [[-0.03842171859780275], [0.4866958832031229], [1.0]], 'DAN': [[0.021474691566589144], [0.697519011248047], [1.0]], 'VAN': [[-0.004577721732278621], [0.9339761116818807], [1.0]], 'LIM': [[0.011879907913390933], [0.8297689212668597], [1.0]], 'CON': [[0.03877450615790009], [0.48270088804748573], [1.0]], 'DMN': [[0.029633622895120875], [0.5916844448192755], [1.0]], 'Temp': [[0.008055954533252835], [0.8840865810166847], [1.0]]}"
total_Unadj,relational_s200,CON,roc_raw_squared,"{'VIS': [[0.04541260762452321], [0.4109317994127269], [1.0]], 'SMN': [[-0.03842171859780275], [0.4866958832031229], [1.0]], 'DAN': [[0.021474691566589144], [0.697519011248047], [1.0]], 'VAN': [[-0.004577721732278621], [0.9339761116818807], [1.0]], 'LIM': [[0.011879907913390933], [0.8297689212668597], [1.0]], 'CON': [[0.03877450615790009], [0.48270088804748573], [1.0]], 'DMN': [[0.029633622895120875], [0.5916844448192755], [1.0]], 'Temp': [[0.008055954533252835], [0.8840865810166847], [1.0]]}"
total_Unadj,relational_s200,DMN,roc_raw_squared,"{'VIS': [[0.04541260762452321], [0.4109317994127269], [1.0]], 'SMN': [[-0.03842171859780275], [0.4866958832031229], [1.0]], 'DAN': [[0.021474691566589144], [0.697519011248047], [1.0]], 'VAN': [[-0.004577721732278621], [0.9339761116818807], [1.0]], 'LIM': [[0.011879907913390933], [0.8297689212668597], [1.0]], 'CON': [[0.03877450615790009], [0.48270088804748573], [1.0]], 'DMN': [[0.029633622895120875], [0.5916844448192755], [1.0]], 'Temp': [[0.008055954533252835], [0.8840865810166847], [1.0]]}"
total_Unadj,relational_s200,Temp,roc_raw_squared,"{'VIS': [[0.04541260762452321], [0.4109317994127269], [1.0]], 'SMN': [[-0.03842171859780275], [0.4866958832031229], [1.0]], 'DAN': [[0.021474691566589144], [0.697519011248047], [1.0]], 'VAN': [[-0.004577721732278621], [0.9339761116818807], [1.0]], 'LIM': [[0.011879907913390933], [0.8297689212668597], [1.0]], 'CON': [[0.03877450615790009], [0.48270088804748573], [1.0]], 'DMN': [[0.029633622895120875], [0.5916844448192755], [1.0]], 'Temp': [[0.008055954533252835], [0.8840865810166847], [1.0]]}"
total_Unadj,relational_s200,VIS,se,"{'VIS': [[0.016926189308861486], [0.7593498095006562], [1.0]], 'SMN': [[-0.06087334136548169], [0.270180935022286], [1.0]], 'DAN': [[-0.041074346184430885], [0.4570972270187554], [1.0]], 'VAN': [[-0.0014261457943068245], [0.9794097366506166], [1.0]], 'LIM': [[0.01310267051341939], [0.8125568415360562], [1.0]], 'CON': [[-0.07346115596522795], [0.1831153995071043], [1.0]], 'DMN': [[-0.10044474450753914], [0.06840083928201314], [1.0]], 'Temp': [[-0.04615035132203522], [0.40336481442334376], [1.0]]}"
total_Unadj,relational_s200,SMN,se,"{'VIS': [[0.016926189308861486], [0.7593498095006562], [1.0]], 'SMN': [[-0.06087334136548169], [0.270180935022286], [1.0]], 'DAN': [[-0.041074346184430885], [0.4570972270187554], [1.0]], 'VAN': [[-0.0014261457943068245], [0.9794097366506166], [1.0]], 'LIM': [[0.01310267051341939], [0.8125568415360562], [1.0]], 'CON': [[-0.07346115596522795], [0.1831153995071043], [1.0]], 'DMN': [[-0.10044474450753914], [0.06840083928201314], [1.0]], 'Temp': [[-0.04615035132203522], [0.40336481442334376], [1.0]]}"
total_Unadj,relational_s200,DAN,se,"{'VIS': [[0.016926189308861486], [0.7593498095006562], [1.0]], 'SMN': [[-0.06087334136548169], [0.270180935022286], [1.0]], 'DAN': [[-0.041074346184430885], [0.4570972270187554], [1.0]], 'VAN': [[-0.0014261457943068245], [0.9794097366506166], [1.0]], 'LIM': [[0.01310267051341939], [0.8125568415360562], [1.0]], 'CON': [[-0.07346115596522795], [0.1831153995071043], [1.0]], 'DMN': [[-0.10044474450753914], [0.06840083928201314], [1.0]], 'Temp': [[-0.04615035132203522], [0.40336481442334376], [1.0]]}"
total_Unadj,relational_s200,VAN,se,"{'VIS': [[0.016926189308861486], [0.7593498095006562], [1.0]], 'SMN': [[-0.06087334136548169], [0.270180935022286], [1.0]], 'DAN': [[-0.041074346184430885], [0.4570972270187554], [1.0]], 'VAN': [[-0.0014261457943068245], [0.9794097366506166], [1.0]], 'LIM': [[0.01310267051341939], [0.8125568415360562], [1.0]], 'CON': [[-0.07346115596522795], [0.1831153995071043], [1.0]], 'DMN': [[-0.10044474450753914], [0.06840083928201314], [1.0]], 'Temp': [[-0.04615035132203522], [0.40336481442334376], [1.0]]}"
total_Unadj,relational_s200,LIM,se,"{'VIS': [[0.016926189308861486], [0.7593498095006562], [1.0]], 'SMN': [[-0.06087334136548169], [0.270180935022286], [1.0]], 'DAN': [[-0.041074346184430885], [0.4570972270187554], [1.0]], 'VAN': [[-0.0014261457943068245], [0.9794097366506166], [1.0]], 'LIM': [[0.01310267051341939], [0.8125568415360562], [1.0]], 'CON': [[-0.07346115596522795], [0.1831153995071043], [1.0]], 'DMN': [[-0.10044474450753914], [0.06840083928201314], [1.0]], 'Temp': [[-0.04615035132203522], [0.40336481442334376], [1.0]]}"
total_Unadj,relational_s200,CON,se,"{'VIS': [[0.016926189308861486], [0.7593498095006562], [1.0]], 'SMN': [[-0.06087334136548169], [0.270180935022286], [1.0]], 'DAN': [[-0.041074346184430885], [0.4570972270187554], [1.0]], 'VAN': [[-0.0014261457943068245], [0.9794097366506166], [1.0]], 'LIM': [[0.01310267051341939], [0.8125568415360562], [1.0]], 'CON': [[-0.07346115596522795], [0.1831153995071043], [1.0]], 'DMN': [[-0.10044474450753914], [0.06840083928201314], [1.0]], 'Temp': [[-0.04615035132203522], [0.40336481442334376], [1.0]]}"
total_Unadj,relational_s200,DMN,se,"{'VIS': [[0.016926189308861486], [0.7593498095006562], [1.0]], 'SMN': [[-0.06087334136548169], [0.270180935022286], [1.0]], 'DAN': [[-0.041074346184430885], [0.4570972270187554], [1.0]], 'VAN': [[-0.0014261457943068245], [0.9794097366506166], [1.0]], 'LIM': [[0.01310267051341939], [0.8125568415360562], [1.0]], 'CON': [[-0.07346115596522795], [0.1831153995071043], [1.0]], 'DMN': [[-0.10044474450753914], [0.06840083928201314], [1.0]], 'Temp': [[-0.04615035132203522], [0.40336481442334376], [1.0]]}"
total_Unadj,relational_s200,Temp,se,"{'VIS': [[0.016926189308861486], [0.7593498095006562], [1.0]], 'SMN': [[-0.06087334136548169], [0.270180935022286], [1.0]], 'DAN': [[-0.041074346184430885], [0.4570972270187554], [1.0]], 'VAN': [[-0.0014261457943068245], [0.9794097366506166], [1.0]], 'LIM': [[0.01310267051341939], [0.8125568415360562], [1.0]], 'CON': [[-0.07346115596522795], [0.1831153995071043], [1.0]], 'DMN': [[-0.10044474450753914], [0.06840083928201314], [1.0]], 'Temp': [[-0.04615035132203522], [0.40336481442334376], [1.0]]}"
total_Unadj,relational_s200,VIS,fe,"{'VIS': [[0.033482821404413866], [0.5444432752902476], [1.0]], 'SMN': [[-0.09901858606907146], [0.07243831565828417], [1.0]], 'DAN': [[-0.06397848098648211], [0.2464543514928023], [1.0]], 'VAN': [[-0.058551973740758774], [0.28890650196757844], [1.0]], 'LIM': [[-0.0786362758079454], [0.15407443761333303], [1.0]], 'CON': [[-0.06807818342312963], [0.21741150312166685], [1.0]], 'DMN': [[-0.1448215446187003], [0.008420295753026934], [0.14314502780145788]], 'Temp': [[-0.09299664617159474], [0.09167751037917689], [1.0]]}"
total_Unadj,relational_s200,SMN,fe,"{'VIS': [[0.033482821404413866], [0.5444432752902476], [1.0]], 'SMN': [[-0.09901858606907146], [0.07243831565828417], [1.0]], 'DAN': [[-0.06397848098648211], [0.2464543514928023], [1.0]], 'VAN': [[-0.058551973740758774], [0.28890650196757844], [1.0]], 'LIM': [[-0.0786362758079454], [0.15407443761333303], [1.0]], 'CON': [[-0.06807818342312963], [0.21741150312166685], [1.0]], 'DMN': [[-0.1448215446187003], [0.008420295753026934], [0.14314502780145788]], 'Temp': [[-0.09299664617159474], [0.09167751037917689], [1.0]]}"
total_Unadj,relational_s200,DAN,fe,"{'VIS': [[0.033482821404413866], [0.5444432752902476], [1.0]], 'SMN': [[-0.09901858606907146], [0.07243831565828417], [1.0]], 'DAN': [[-0.06397848098648211], [0.2464543514928023], [1.0]], 'VAN': [[-0.058551973740758774], [0.28890650196757844], [1.0]], 'LIM': [[-0.0786362758079454], [0.15407443761333303], [1.0]], 'CON': [[-0.06807818342312963], [0.21741150312166685], [1.0]], 'DMN': [[-0.1448215446187003], [0.008420295753026934], [0.14314502780145788]], 'Temp': [[-0.09299664617159474], [0.09167751037917689], [1.0]]}"
total_Unadj,relational_s200,VAN,fe,"{'VIS': [[0.033482821404413866], [0.5444432752902476], [1.0]], 'SMN': [[-0.09901858606907146], [0.07243831565828417], [1.0]], 'DAN': [[-0.06397848098648211], [0.2464543514928023], [1.0]], 'VAN': [[-0.058551973740758774], [0.28890650196757844], [1.0]], 'LIM': [[-0.0786362758079454], [0.15407443761333303], [1.0]], 'CON': [[-0.06807818342312963], [0.21741150312166685], [1.0]], 'DMN': [[-0.1448215446187003], [0.008420295753026934], [0.14314502780145788]], 'Temp': [[-0.09299664617159474], [0.09167751037917689], [1.0]]}"
total_Unadj,relational_s200,LIM,fe,"{'VIS': [[0.033482821404413866], [0.5444432752902476], [1.0]], 'SMN': [[-0.09901858606907146], [0.07243831565828417], [1.0]], 'DAN': [[-0.06397848098648211], [0.2464543514928023], [1.0]], 'VAN': [[-0.058551973740758774], [0.28890650196757844], [1.0]], 'LIM': [[-0.0786362758079454], [0.15407443761333303], [1.0]], 'CON': [[-0.06807818342312963], [0.21741150312166685], [1.0]], 'DMN': [[-0.1448215446187003], [0.008420295753026934], [0.14314502780145788]], 'Temp': [[-0.09299664617159474], [0.09167751037917689], [1.0]]}"
total_Unadj,relational_s200,CON,fe,"{'VIS': [[0.033482821404413866], [0.5444432752902476], [1.0]], 'SMN': [[-0.09901858606907146], [0.07243831565828417], [1.0]], 'DAN': [[-0.06397848098648211], [0.2464543514928023], [1.0]], 'VAN': [[-0.058551973740758774], [0.28890650196757844], [1.0]], 'LIM': [[-0.0786362758079454], [0.15407443761333303], [1.0]], 'CON': [[-0.06807818342312963], [0.21741150312166685], [1.0]], 'DMN': [[-0.1448215446187003], [0.008420295753026934], [0.14314502780145788]], 'Temp': [[-0.09299664617159474], [0.09167751037917689], [1.0]]}"
total_Unadj,relational_s200,DMN,fe,"{'VIS': [[0.033482821404413866], [0.5444432752902476], [1.0]], 'SMN': [[-0.09901858606907146], [0.07243831565828417], [1.0]], 'DAN': [[-0.06397848098648211], [0.2464543514928023], [1.0]], 'VAN': [[-0.058551973740758774], [0.28890650196757844], [1.0]], 'LIM': [[-0.0786362758079454], [0.15407443761333303], [1.0]], 'CON': [[-0.06807818342312963], [0.21741150312166685], [1.0]], 'DMN': [[-0.1448215446187003], [0.008420295753026934], [0.14314502780145788]], 'Temp': [[-0.09299664617159474], [0.09167751037917689], [1.0]]}"
total_Unadj,relational_s200,Temp,fe,"{'VIS': [[0.033482821404413866], [0.5444432752902476], [1.0]], 'SMN': [[-0.09901858606907146], [0.07243831565828417], [1.0]], 'DAN': [[-0.06397848098648211], [0.2464543514928023], [1.0]], 'VAN': [[-0.058551973740758774], [0.28890650196757844], [1.0]], 'LIM': [[-0.0786362758079454], [0.15407443761333303], [1.0]], 'CON': [[-0.06807818342312963], [0.21741150312166685], [1.0]], 'DMN': [[-0.1448215446187003], [0.008420295753026934], [0.14314502780145788]], 'Temp': [[-0.09299664617159474], [0.09167751037917689], [1.0]]}"
total_Unadj,relational_s200,VIS,mse,"{'VIS': [[0.05381886365186492], [0.3297264612289099], [1.0]], 'SMN': [[-0.02950166640496212], [0.5933366414528058], [1.0]], 'DAN': [[-0.02774180946097694], [0.6155694687963067], [1.0]], 'VAN': [[-0.02497911562574601], [0.6511847676198724], [1.0]], 'LIM': [[-0.038849424326035754], [0.4818547974574913], [1.0]], 'CON': [[0.02076272759368803], [0.7070782222945489], [1.0]], 'DMN': [[-0.06269418854379509], [0.256085283013725], [1.0]], 'Temp': [[-0.12222946987779218], [0.02639741323161211], [0.44875602493740585]]}"
total_Unadj,relational_s200,SMN,mse,"{'VIS': [[0.05381886365186492], [0.3297264612289099], [1.0]], 'SMN': [[-0.02950166640496212], [0.5933366414528058], [1.0]], 'DAN': [[-0.02774180946097694], [0.6155694687963067], [1.0]], 'VAN': [[-0.02497911562574601], [0.6511847676198724], [1.0]], 'LIM': [[-0.038849424326035754], [0.4818547974574913], [1.0]], 'CON': [[0.02076272759368803], [0.7070782222945489], [1.0]], 'DMN': [[-0.06269418854379509], [0.256085283013725], [1.0]], 'Temp': [[-0.12222946987779218], [0.02639741323161211], [0.44875602493740585]]}"
total_Unadj,relational_s200,DAN,mse,"{'VIS': [[0.05381886365186492], [0.3297264612289099], [1.0]], 'SMN': [[-0.02950166640496212], [0.5933366414528058], [1.0]], 'DAN': [[-0.02774180946097694], [0.6155694687963067], [1.0]], 'VAN': [[-0.02497911562574601], [0.6511847676198724], [1.0]], 'LIM': [[-0.038849424326035754], [0.4818547974574913], [1.0]], 'CON': [[0.02076272759368803], [0.7070782222945489], [1.0]], 'DMN': [[-0.06269418854379509], [0.256085283013725], [1.0]], 'Temp': [[-0.12222946987779218], [0.02639741323161211], [0.44875602493740585]]}"
total_Unadj,relational_s200,VAN,mse,"{'VIS': [[0.05381886365186492], [0.3297264612289099], [1.0]], 'SMN': [[-0.02950166640496212], [0.5933366414528058], [1.0]], 'DAN': [[-0.02774180946097694], [0.6155694687963067], [1.0]], 'VAN': [[-0.02497911562574601], [0.6511847676198724], [1.0]], 'LIM': [[-0.038849424326035754], [0.4818547974574913], [1.0]], 'CON': [[0.02076272759368803], [0.7070782222945489], [1.0]], 'DMN': [[-0.06269418854379509], [0.256085283013725], [1.0]], 'Temp': [[-0.12222946987779218], [0.02639741323161211], [0.44875602493740585]]}"
total_Unadj,relational_s200,LIM,mse,"{'VIS': [[0.05381886365186492], [0.3297264612289099], [1.0]], 'SMN': [[-0.02950166640496212], [0.5933366414528058], [1.0]], 'DAN': [[-0.02774180946097694], [0.6155694687963067], [1.0]], 'VAN': [[-0.02497911562574601], [0.6511847676198724], [1.0]], 'LIM': [[-0.038849424326035754], [0.4818547974574913], [1.0]], 'CON': [[0.02076272759368803], [0.7070782222945489], [1.0]], 'DMN': [[-0.06269418854379509], [0.256085283013725], [1.0]], 'Temp': [[-0.12222946987779218], [0.02639741323161211], [0.44875602493740585]]}"
total_Unadj,relational_s200,CON,mse,"{'VIS': [[0.05381886365186492], [0.3297264612289099], [1.0]], 'SMN': [[-0.02950166640496212], [0.5933366414528058], [1.0]], 'DAN': [[-0.02774180946097694], [0.6155694687963067], [1.0]], 'VAN': [[-0.02497911562574601], [0.6511847676198724], [1.0]], 'LIM': [[-0.038849424326035754], [0.4818547974574913], [1.0]], 'CON': [[0.02076272759368803], [0.7070782222945489], [1.0]], 'DMN': [[-0.06269418854379509], [0.256085283013725], [1.0]], 'Temp': [[-0.12222946987779218], [0.02639741323161211], [0.44875602493740585]]}"
total_Unadj,relational_s200,DMN,mse,"{'VIS': [[0.05381886365186492], [0.3297264612289099], [1.0]], 'SMN': [[-0.02950166640496212], [0.5933366414528058], [1.0]], 'DAN': [[-0.02774180946097694], [0.6155694687963067], [1.0]], 'VAN': [[-0.02497911562574601], [0.6511847676198724], [1.0]], 'LIM': [[-0.038849424326035754], [0.4818547974574913], [1.0]], 'CON': [[0.02076272759368803], [0.7070782222945489], [1.0]], 'DMN': [[-0.06269418854379509], [0.256085283013725], [1.0]], 'Temp': [[-0.12222946987779218], [0.02639741323161211], [0.44875602493740585]]}"
total_Unadj,relational_s200,Temp,mse,"{'VIS': [[0.05381886365186492], [0.3297264612289099], [1.0]], 'SMN': [[-0.02950166640496212], [0.5933366414528058], [1.0]], 'DAN': [[-0.02774180946097694], [0.6155694687963067], [1.0]], 'VAN': [[-0.02497911562574601], [0.6511847676198724], [1.0]], 'LIM': [[-0.038849424326035754], [0.4818547974574913], [1.0]], 'CON': [[0.02076272759368803], [0.7070782222945489], [1.0]], 'DMN': [[-0.06269418854379509], [0.256085283013725], [1.0]], 'Temp': [[-0.12222946987779218], [0.02639741323161211], [0.44875602493740585]]}"
total_Unadj,social_s200,VIS,std_raw,"{'VIS': [[0.04006439555230726], [0.4682462267883986], [1.0]], 'SMN': [[0.005473728518919276], [0.9210917016215443], [1.0]], 'DAN': [[0.018780284507806923], [0.7339346557460065], [1.0]], 'VAN': [[0.010264245400265767], [0.8526355997710809], [1.0]], 'LIM': [[0.0024712404991685012], [0.964328867911035], [1.0]], 'CON': [[0.00957431387081625], [0.8624391577187307], [1.0]], 'DMN': [[0.047849659403931405], [0.3862542181168829], [1.0]], 'Temp': [[0.06705953357619335], [0.2243880177904808], [1.0]]}"
total_Unadj,social_s200,SMN,std_raw,"{'VIS': [[0.04006439555230726], [0.4682462267883986], [1.0]], 'SMN': [[0.005473728518919276], [0.9210917016215443], [1.0]], 'DAN': [[0.018780284507806923], [0.7339346557460065], [1.0]], 'VAN': [[0.010264245400265767], [0.8526355997710809], [1.0]], 'LIM': [[0.0024712404991685012], [0.964328867911035], [1.0]], 'CON': [[0.00957431387081625], [0.8624391577187307], [1.0]], 'DMN': [[0.047849659403931405], [0.3862542181168829], [1.0]], 'Temp': [[0.06705953357619335], [0.2243880177904808], [1.0]]}"
total_Unadj,social_s200,DAN,std_raw,"{'VIS': [[0.04006439555230726], [0.4682462267883986], [1.0]], 'SMN': [[0.005473728518919276], [0.9210917016215443], [1.0]], 'DAN': [[0.018780284507806923], [0.7339346557460065], [1.0]], 'VAN': [[0.010264245400265767], [0.8526355997710809], [1.0]], 'LIM': [[0.0024712404991685012], [0.964328867911035], [1.0]], 'CON': [[0.00957431387081625], [0.8624391577187307], [1.0]], 'DMN': [[0.047849659403931405], [0.3862542181168829], [1.0]], 'Temp': [[0.06705953357619335], [0.2243880177904808], [1.0]]}"
